shop,shop_id,item_id,product_name,current_price,original_price,discount_percent,rating,rating_count,sold_count,monthly_sold,liked_count,brand,product_url,product_name_clean,sold_count_num,monthly_sold_num,shop_clean,product_type,product_name_norm,storage_options,canonical_product_name,canonical_product_id,absa_weighted_sum,absa_weight_sum,total_aspect_mentions,avg_positive_rate,avg_negative_rate,avg_neutral_rate,absa_score_raw,absa_score,BATTERY_positive_rate,CAMERA_positive_rate,DESIGN_positive_rate,FEATURES_positive_rate,GENERAL_positive_rate,PERFORMANCE_positive_rate,PRICE_positive_rate,SCREEN_positive_rate,SERANDACC_positive_rate,STORAGE_positive_rate,BATTERY_negative_rate,CAMERA_negative_rate,DESIGN_negative_rate,FEATURES_negative_rate,GENERAL_negative_rate,PERFORMANCE_negative_rate,PRICE_negative_rate,SCREEN_negative_rate,SERANDACC_negative_rate,STORAGE_negative_rate,BATTERY_neutral_rate,CAMERA_neutral_rate,DESIGN_neutral_rate,FEATURES_neutral_rate,GENERAL_neutral_rate,PERFORMANCE_neutral_rate,PRICE_neutral_rate,SCREEN_neutral_rate,SERANDACC_neutral_rate,STORAGE_neutral_rate,BATTERY_total_mentions,CAMERA_total_mentions,DESIGN_total_mentions,FEATURES_total_mentions,GENERAL_total_mentions,PERFORMANCE_total_mentions,PRICE_total_mentions,SCREEN_total_mentions,SERANDACC_total_mentions,STORAGE_total_mentions,price_score,rating_score,sold_score,review_confidence_score,absa_score_norm,buy_score_100,recommendation_label,rank
samsung_official_store,65589552,42423214928,Combo Độc Quyền: Điện Thoại Samsung Galaxy S25 FE 128GB + Tai Nghe Samsung Galaxy Buds Core,15390000.0,16690000.0,8,4.901234567901234,0.0,333 sold,59 Sold/Month,281,SAMSUNG,https://shopee.vn/product/65589552/42423214928,combo độc quyền: điện thoại samsung galaxy s25 fe 128gb + tai nghe samsung galaxy buds core,333,59,samsung_official_store,phone,samsung galaxy s25 fe 128gb + tai nghe samsung galaxy buds core,128gb,samsung galaxy s25 fe 128gb,186,52.6,61.0,61.0,0.69828216374269,0.1767178362573099,0.125,0.8622950819672132,93.11475409836063,0.0,0.0,1.0,1.0,0.9473684210526316,0.75,1.0,0.0,0.8888888888888888,0.0,1.0,0.0,0.0,0.0,0.0526315789473684,0.25,0.0,0.0,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,19.0,4.0,6.0,0.0,18.0,0.0,1.0,0.9802469135802468,0.5281839170574838,0.5914313515265318,0.9311475409836063,86.37643677224072,Đáng mua,21
apple_flagship_store,88201679,18093055535,Điện thoại Apple iPhone 15 128GB,18490000.0,22999000.0,20,4.935712914987526,0.0,20k+ sold,274 Sold/Month,24108,Apple,https://shopee.vn/product/88201679/18093055535,điện thoại apple iphone 15 128gb,20000,274,apple_flagship_store,phone,apple iphone 15 128gb,128gb,iphone 15 128gb,82,1062.6,1057.0,1057.0,0.9480072113389956,0.0279238886730153,0.0240688999879891,1.005298013245033,100.0,0.8823529411764706,1.0,0.9661016949152542,0.9738562091503268,0.9872881355932204,0.9871794871794872,0.7739130434782608,1.0,0.96137339055794,0.0,0.0588235294117647,0.0,0.0169491525423728,0.0065359477124183,0.0,0.0128205128205128,0.1304347826086956,0.0,0.0257510729613733,0.0,0.0588235294117647,0.0,0.0169491525423728,0.0196078431372549,0.0127118644067796,0.0,0.0956521739130434,0.0,0.0128755364806866,0.0,17.0,15.0,118.0,153.0,236.0,156.0,115.0,14.0,233.0,0.0,0.5,0.9871425829975052,0.9001483982037645,0.9979825596160162,1.0,85.72490322916674,Đáng mua,22
xiaomiofficialstore,340431675,55457007223,"[Livestream] Điện thoại Redmi Note 15 5G (6+128GB) | Màn hình 6,77"" FHD+ | Snapdragon® 6 Gen 3 | Camera nét 108MP",6990000.0,7490000.0,7,5.0,0.0,81 đã bán,73 đã bán/tháng,22,Xiaomi,https://shopee.vn/product/340431675/55457007223,"livestream điện thoại redmi note 15 5g 6+128gb màn hình 6,77 fhd+ snapdragon 6 gen 3 camera nét 108mp",81,73,xiaomiofficialstore,phone,redmi note 15 5g 6gb 128gb màn hình 6 77 inch fhd+ snapdragon 6 gen 3 camera nét 108mp,128gb,redmi note 15 5g 128gb,165,11.3,11.0,11.0,0.9444444444444444,0.0,0.0555555555555555,1.0272727272727271,100.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.40053377403950585,0.35609494656310453,1.0,84.56895607622363,Đáng mua,23
viettel_store_aar,308461157,18391063878,Tai nghe Apple Earpods chân lightning Chính hãng (dùng cho iPhone 14 series trở xuống),549000.0,650000.0,16,4.963573883161512,0.0,10k+ sold,1k+ Sold/Month,7042,Apple,https://shopee.vn/product/308461157/18391063878,tai nghe apple earpods chân lightning chính hãng dùng cho iphone 14 series trở xuống,10000,1000,viettel_store_aar,phone,tai nghe apple earpods chân lightning dùng cho iphone 14 series trở xuống,,iphone 14,80,802.6,799.0,799.0,0.9114525738424988,0.0584327547160646,0.0301146714414366,1.00450563204005,100.0,0.8333333333333334,1.0,0.775,0.956989247311828,0.9781420765027322,1.0,0.8695652173913043,0.8333333333333334,0.9567099567099568,0.0,0.1666666666666666,0.0,0.15,0.010752688172043,0.0,0.0,0.0144927536231884,0.1666666666666666,0.0173160173160173,0.0,0.0,0.0,0.075,0.032258064516129,0.0218579234972677,0.0,0.1159420289855072,0.0,0.0259740259740259,0.0,6.0,3.0,40.0,186.0,183.0,75.0,69.0,6.0,231.0,0.0,0.5,0.9927147766323025,0.8371516844512277,0.9579259068593552,1.0,84.490829868008,Đáng mua,24
viettel_store_aar,308461157,27415713043,Tai nghe Bluetooth AirPods 4 Chính hãng,4490000.0,4490000.0,0,4.941127694859039,0.0,6k+ sold,523 Sold/Month,2691,Apple,https://shopee.vn/product/308461157/27415713043,tai nghe bluetooth airpods 4 chính hãng,6000,523,viettel_store_aar,earphone_speaker,airpods 4,,airpods 4,2,653.5,693.0,693.0,0.8668502216260959,0.0691914111750481,0.063958367198856,0.943001443001443,97.15007215007216,0.8,0.5,0.9019607843137256,0.8536585365853658,0.9761904761904762,0.9491525423728814,0.9142857142857144,1.0,0.9064039408866996,0.0,0.1,0.25,0.0784313725490196,0.048780487804878,0.0119047619047619,0.0508474576271186,0.0285714285714285,0.0,0.0541871921182266,0.0,0.1,0.25,0.0196078431372549,0.0975609756097561,0.0119047619047619,0.0,0.0571428571428571,0.0,0.0394088669950738,0.0,10.0,4.0,51.0,123.0,168.0,59.0,70.0,5.0,203.0,0.0,0.5714285714285714,0.9882255389718078,0.7907279835543999,0.9375568307026915,0.9715007215007216,84.431734770515,Đáng mua,25
viettel_store_aar,308461157,13928850471,Apple iPhone 13 Chính hãng VN/A,12890000.0,23990000.0,46,4.913769751693002,0.0,9k+ sold,585 Sold/Month,9731,Apple,https://shopee.vn/product/308461157/13928850471,apple iphone 13 chính hãng vn/a,9000,585,viettel_store_aar,phone,apple iphone 13 vn a,,iphone 13,78,847.9,879.0,879.0,0.854939599962644,0.0790959744286639,0.0659644256086919,0.9646188850967008,98.23094425483504,0.9,0.8,0.9506172839506172,1.0,0.9563106796116504,0.9831932773109244,0.7227722772277227,0.4285714285714285,0.9529914529914528,0.0,0.1,0.0666666666666666,0.0246913580246913,0.0,0.0097087378640776,0.0084033613445378,0.1782178217821782,0.2857142857142857,0.0384615384615384,0.0,0.0,0.1333333333333333,0.0246913580246913,0.0,0.0339805825242718,0.0084033613445378,0.099009900990099,0.2857142857142857,0.0085470085470085,0.0,10.0,15.0,81.0,106.0,206.0,119.0,101.0,7.0,234.0,0.0,0.5,0.9827539503386005,0.8275763081456419,0.9715841557063437,0.9823094425483504,83.75384846247059,Đáng mua,26
apple_flagship_store,88201679,10753341705,Điện thoại Apple iPhone 13 128GB,16990000.0,16990000.0,0,4.916504012144871,0.0,10k+ sold,286 Sold/Month,25658,Apple,https://shopee.vn/product/88201679/10753341705,điện thoại apple iphone 13 128gb,10000,286,apple_flagship_store,phone,apple iphone 13 128gb,128gb,iphone 13 128gb,79,844.0,891.0,891.0,0.8633479142841864,0.1043355935900822,0.0323164921257313,0.947250280583614,97.3625140291807,0.8181818181818182,0.6666666666666666,0.956989247311828,0.9908256880733946,0.9808612440191388,0.967741935483871,0.7,0.75,0.9388646288209608,0.0,0.0909090909090909,0.25,0.043010752688172,0.0091743119266055,0.0,0.032258064516129,0.22,0.25,0.0436681222707423,0.0,0.0909090909090909,0.0833333333333333,0.0,0.0,0.0191387559808612,0.0,0.08,0.0,0.0174672489082969,0.0,11.0,12.0,93.0,109.0,209.0,124.0,100.0,4.0,229.0,0.0,0.5,0.9833008024289741,0.8371516844512277,0.9735250858078415,0.973625140291807,83.66729638218052,Đáng mua,27
viettel_store_aar,308461157,21684104015,Apple iPhone 15 128GB Chính hãng VN/A,18490000.0,24190000.0,24,4.932823129251701,0.0,10k+ sold,557 Sold/Month,9252,Apple,https://shopee.vn/product/308461157/21684104015,apple iphone 15 128gb chính hãng vn/a,10000,557,viettel_store_aar,phone,apple iphone 15 128gb vn a,128gb,iphone 15 128gb,82,535.5,542.0,542.0,0.9054286776204392,0.0465890296302029,0.0479822927493576,0.9880073800738008,99.40036900369005,0.6666666666666666,0.8888888888888888,0.9027777777777778,1.0,1.0,0.9863013698630136,0.7288135593220338,1.0,0.9754098360655736,0.0,0.1111111111111111,0.1111111111111111,0.0138888888888888,0.0,0.0,0.0136986301369863,0.1694915254237288,0.0,0.0,0.0,0.2222222222222222,0.0,0.0833333333333333,0.0,0.0,0.0,0.1016949152542373,0.0,0.0245901639344262,0.0,9.0,9.0,72.0,68.0,122.0,73.0,59.0,8.0,122.0,0.0,0.5,0.9865646258503402,0.8371516844512277,0.9023955917922348,0.9940036900369005,83.6326344028046,Đáng mua,28
samsung_official_store,65589552,26728758506,Điện Thoại Samsung Galaxy A06 5G 4GB/128GB,2900000.0,3990000.0,27,4.876971608832808,0.0,10k+ sold,2k+ Sold/Month,2101,SAMSUNG,https://shopee.vn/product/65589552/26728758506,điện thoại samsung galaxy a06 5g 4gb/128gb,10000,2000,samsung_official_store,phone,samsung galaxy a06 5g 4gb 128gb,128gb,samsung galaxy a06 5g 128gb,173,983.7,1072.0,1072.0,0.8642816841560323,0.062412264106695,0.0733060517372725,0.9176305970149254,95.88152985074628,0.75,0.6,0.9682539682539684,0.9402985074626866,0.9065420560747663,0.9027777777777778,0.7195121951219512,0.9264705882352942,0.9289617486338798,1.0,0.1875,0.2,0.0158730158730158,0.0149253731343283,0.0186915887850467,0.0694444444444444,0.024390243902439,0.0441176470588235,0.0491803278688524,0.0,0.0625,0.2,0.0158730158730158,0.044776119402985,0.0747663551401869,0.0277777777777777,0.2560975609756097,0.0294117647058823,0.0218579234972677,0.0,16.0,25.0,189.0,67.0,214.0,144.0,164.0,68.0,183.0,2.0,0.5,0.9753943217665617,0.8371516844512277,1.0,0.9588152985074627,83.32962065732353,Đáng mua,29
huawei_flagship_store,93963889,41318341242,Đồng Hồ Thông Minh HUAWEI WATCH GT6 Series | Tập Luyện Nâng Cao | Theo Dõi Sức Khỏe Toàn Diện | Pin Đến 21 Ngày,4710000.0,5490000.0,14,4.936695278969957,0.0,6k+ sold,488 Sold/Month,2385,HUAWEI,https://shopee.vn/product/93963889/41318341242,đồng hồ thông minh huawei watch gt6 series tập luyện nâng cao theo dõi sức khỏe toàn diện pin đến 21 ngày,6000,488,huawei_flagship_store,smartwatch_band,huawei watch gt6 series tập luyện nâng cao theo dõi sức khỏe toàn diện pin đến 21 ngày,,huawei watch,68,707.9000000000001,727.0,727.0,0.881229903780879,0.0821156836006126,0.0366544126185083,0.9737276478679506,98.68638239339754,0.9333333333333332,0.5,0.9333333333333332,0.9111111111111112,0.9858156028368794,0.9871794871794872,0.7662337662337663,0.9375,0.9765625,0.0,0.0,0.5,0.0333333333333333,0.0555555555555555,0.0070921985815602,0.0,0.0649350649350649,0.0625,0.015625,0.0,0.0666666666666666,0.0,0.0333333333333333,0.0333333333333333,0.0070921985815602,0.0128205128205128,0.1688311688311688,0.0,0.0078125,0.0,45.0,2.0,150.0,90.0,141.0,78.0,77.0,16.0,128.0,0.0,0.5,0.9873390557939914,0.7907279835543999,0.9444108895569923,0.9868638239339753,83.15772448278503,Đáng mua,30
apple_flagship_store,88201679,54957618110,"Máy Tính Xách Tay Apple MacBook Neo, 256GB",16499000.0,16499000.0,0,5.0,0.0,116 sold,114 Sold/Month,700,Apple,https://shopee.vn/product/88201679/54957618110,"máy tính xách tay apple macbook neo, 256gb",116,114,apple_flagship_store,other,máy tính xách tay apple macbook neo 256gb,256gb,máy tính xách tay apple macbook,122,13.1,16.0,16.0,0.8214285714285714,0.1785714285714285,0.0,0.8187500000000001,90.9375,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,1.0,3.0,0.0,1.0,1.0,0.43284162019653377,0.40600839248413884,0.909375,82.8339582277894,Đáng mua,31
xiaomiofficialstore,340431675,26221234933,"[Livestream] Điện thoại POCO X7 Pro 5G (8+256GB | 12+256GB) | Màn 6.67"" 120Hz AMOLED | D8400-Ultra",10690000.0,10690000.0,0,4.941466854724965,0.0,5k+ đã bán,1k+ đã bán/tháng,1760,Poco,https://shopee.vn/product/340431675/26221234933,livestream điện thoại poco x7 pro 5g 8+256gb 12+256gb màn 6.67 120hz amoled d8400-ultra,5000,1000,xiaomiofficialstore,phone,poco x7 pro 5g 8gb 256gb 12gb 256gb màn 6.67 inch 120hz amoled d8400 ultra,256gb,poco x7 pro 5g 256gb,152,415.0,418.0,418.0,0.903840930970854,0.0238750138750138,0.0722840551541321,0.992822966507177,99.64114832535886,0.925,0.7777777777777778,0.9090909090909092,0.9767441860465116,0.986842105263158,0.9342105263157896,0.5769230769230769,0.9714285714285714,0.9803921568627452,1.0,0.0,0.1111111111111111,0.0606060606060606,0.0,0.0,0.0,0.0384615384615384,0.0285714285714285,0.0,0.0,0.075,0.1111111111111111,0.0303030303030303,0.0232558139534883,0.0131578947368421,0.0657894736842105,0.3846153846153846,0.0,0.0196078431372549,0.0,40.0,9.0,33.0,43.0,76.0,76.0,52.0,35.0,51.0,3.0,0.5,0.9882933709449929,0.7741595142564696,0.8652459128667985,0.9964114832535885,82.42306375902254,Đáng mua,32
viettel_store_aar,308461157,23483695459,Cáp sạc Apple USB-C to USB-C 60W (1m) Chính hãng (dùng cho iPhone 15 series trở lên),549000.0,690000.0,20,4.976851851851852,0.0,4k+ sold,407 Sold/Month,868,Apple,https://shopee.vn/product/308461157/23483695459,cáp sạc apple usb-c to usb-c 60w 1m chính hãng dùng cho iphone 15 series trở lên,4000,407,viettel_store_aar,charger_cable_accessory,apple usb c to usb c 60w 1m dùng cho iphone 15 series trở lên,,iphone 15,81,411.7000000000001,430.0,430.0,0.7330614523127892,0.0746088334323628,0.1923297142548479,0.9574418604651164,97.8720930232558,0.8787878787878788,0.0,0.8,0.6666666666666666,0.9834710743801652,1.0,0.8333333333333334,0.5,0.9352941176470588,0.0,0.0303030303030303,0.0,0.1,0.1666666666666666,0.0,0.0,0.0833333333333333,0.25,0.0411764705882352,0.0,0.0909090909090909,1.0,0.1,0.1666666666666666,0.0165289256198347,0.0,0.0833333333333333,0.25,0.0235294117647058,0.0,33.0,1.0,30.0,6.0,121.0,17.0,48.0,4.0,170.0,0.0,0.5,0.9953703703703705,0.7538821828534723,0.8692923882576433,0.978720930232558,81.77019193976265,Đáng mua,33
apple_flagship_store,88201679,55957617985,"Máy Tính Xách Tay Apple MacBook Neo, 512GB",18999000.0,18999000.0,0,5.0,0.0,73 sold,71 Sold/Month,434,Apple,https://shopee.vn/product/88201679/55957617985,"máy tính xách tay apple macbook neo, 512gb",73,71,apple_flagship_store,other,máy tính xách tay apple macbook neo 512gb,512gb,máy tính xách tay apple macbook,122,13.4,13.0,13.0,1.0,0.0,0.0,1.0307692307692309,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.868421052631579,1.0,0.39120337347631057,0.3781852243207969,1.0,81.3604291611421,Đáng mua,34
xiaomiofficialstore,340431675,24740059865,"Điện thoại POCO X7 Pro 5G (12+256GB) | Màn 6.67"" 120Hz AMOLED | 8400-Ultra | Camera 50MP | 6000mAh",10690000.0,10690000.0,0,4.941400304414003,0.0,4k+ đã bán,1k+ đã bán/tháng,1126,Poco,https://shopee.vn/product/340431675/24740059865,điện thoại poco x7 pro 5g 12+256gb màn 6.67 120hz amoled 8400-ultra camera 50mp 6000mah,4000,1000,xiaomiofficialstore,phone,poco x7 pro 5g 12gb 256gb màn 6.67 inch 120hz amoled 8400 ultra camera 50mp 6000mah,256gb,poco x7 pro 5g 256gb,152,768.3000000000001,932.0,932.0,0.7441243972944621,0.1315696925768488,0.124305910128689,0.8243562231759657,91.21781115879828,0.7228915662650602,0.2068965517241379,0.8732394366197183,0.9256198347107438,1.0,0.8713450292397661,0.4693877551020408,0.4444444444444444,0.9274193548387096,1.0,0.1566265060240964,0.4482758620689655,0.0422535211267605,0.0495867768595041,0.0,0.0584795321637426,0.0918367346938775,0.4444444444444444,0.0241935483870967,0.0,0.1204819277108433,0.3448275862068966,0.0845070422535211,0.024793388429752,0.0,0.0701754385964912,0.4387755102040816,0.1111111111111111,0.0483870967741935,0.0,83.0,29.0,71.0,121.0,207.0,171.0,98.0,27.0,124.0,1.0,0.5,0.9882800608828006,0.7538821828534723,0.9799649957797583,0.9121781115879828,80.73882726589517,Đáng mua,35
huawei_flagship_store,93963889,27226729020,Tai Nghe Bluetooth HUAWEI FreeBuds SE 3 | 42 Giờ Phát Nhạc | Nhẹ Và Nhỏ Gọn | Sạc Nhanh,711000.0,776000.0,8,4.886294027565084,0.0,10k+ sold,570 Sold/Month,2309,HUAWEI,https://shopee.vn/product/93963889/27226729020,tai nghe bluetooth huawei freebuds se 3 42 giờ phát nhạc nhẹ và nhỏ gọn sạc nhanh,10000,570,huawei_flagship_store,charger_cable_accessory,huawei freebuds se 3 42 giờ phát nhạc nhẹ và nhỏ gọn,,huawei freebuds se 3 42,58,47.9,47.0,47.0,0.9464285714285714,0.0,0.0535714285714285,1.0191489361702126,100.0,1.0,0.0,1.0,1.0,1.0,1.0,0.625,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,4.0,0.0,5.0,10.0,9.0,5.0,8.0,0.0,6.0,0.0,0.5,0.9772588055130168,0.8371516844512277,0.5547552932146926,1.0,80.15000430917567,Đáng mua,36
apple_flagship_store,88201679,42068693165,Tai nghe Apple AirPods Pro 3,6790000.0,6790000.0,0,4.9226579520697165,0.0,4k+ sold,461 Sold/Month,1425,Apple,https://shopee.vn/product/88201679/42068693165,tai nghe apple airpods pro 3,4000,461,apple_flagship_store,earphone_speaker,tai nghe apple airpods pro 3,,airpods pro 3,3,463.1,574.0,574.0,0.7937043413906425,0.1191127447654353,0.0871829138439221,0.8067944250871081,90.3397212543554,0.7142857142857143,0.5,0.7454545454545455,0.8217054263565892,0.9533333333333334,0.9393939393939394,0.7818181818181819,0.8333333333333334,0.8540145985401459,0.0,0.2857142857142857,0.0,0.2,0.1240310077519379,0.02,0.0606060606060606,0.0909090909090909,0.1666666666666666,0.1240875912408759,0.0,0.0,0.5,0.0545454545454545,0.0542635658914728,0.0266666666666666,0.0,0.1272727272727272,0.0,0.0218978102189781,0.0,7.0,2.0,55.0,129.0,150.0,33.0,55.0,6.0,137.0,0.0,0.5,0.9845315904139433,0.7538821828534723,0.9106012333754961,0.903397212543554,79.70679326114254,Đáng cân nhắc,37
samsung_official_store,65589552,29703218643,"Lò Vi Sóng Samsung 20L MS20A3010AL/SV - Cửa Gương Toàn Phần, màu Đen",1778560.0,1990000.0,11,4.87621359223301,0.0,2k+ sold,109 Sold/Month,455,SAMSUNG,https://shopee.vn/product/65589552/29703218643,"lò vi sóng samsung 20l ms20a3010al/sv - cửa gương toàn phần, màu đen",2000,109,samsung_official_store,other,lò vi sóng samsung 20l ms20a3010al cửa gương toàn phần màu đen,,lò vi sóng samsung 20l ms20a3010al,102,351.8,392.0,392.0,0.8546615298691711,0.0716995536762978,0.073638916454531,0.8974489795918368,94.87244897959184,1.0,0.3333333333333333,0.8666666666666667,0.8125,0.9181818181818182,1.0,0.8775510204081632,1.0,0.8837209302325582,0.0,0.0,0.3333333333333333,0.0666666666666666,0.125,0.0272727272727272,0.0,0.0,0.0,0.0930232558139534,0.0,0.0,0.3333333333333333,0.0666666666666666,0.0625,0.0545454545454545,0.0,0.1224489795918367,0.0,0.0232558139534883,0.0,2.0,3.0,75.0,32.0,110.0,31.0,49.0,4.0,86.0,0.0,0.5,0.975242718446602,0.6909036392444722,0.856065725727858,0.9487244897959184,79.39080090875525,Đáng cân nhắc,38
viettel_store_aar,308461157,51456754719,Apple iPhone 17e 256GB Chính hãng ZP/A,18490000.0,25990000.0,29,4.995475113122172,0.0,849 sold,330 Sold/Month,529,Apple,https://shopee.vn/product/308461157/51456754719,apple iphone 17e 256gb chính hãng zp/a,849,330,viettel_store_aar,phone,apple iphone 17e 256gb zp a,256gb,apple iphone 17e 256gb zp a 256gb,7,197.0,195.0,195.0,0.925902834910188,0.0532415501165501,0.020855614973262,1.0102564102564102,100.0,0.8181818181818182,0.6666666666666666,0.9230769230769232,0.9411764705882352,0.9411764705882352,1.0,1.0,1.0,0.96875,1.0,0.0909090909090909,0.3333333333333333,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0909090909090909,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,11.0,3.0,26.0,17.0,51.0,28.0,19.0,7.0,32.0,1.0,0.5,0.9990950226244344,0.6130853408745468,0.7563704486415938,1.0,79.24188505202284,Đáng cân nhắc,39
apple_flagship_store,88201679,44218688532,Apple Watch SE 3 GPS 40mm,6890000.0,6990000.0,1,4.935622317596566,0.0,1k+ sold,186 Sold/Month,882,Apple,https://shopee.vn/product/88201679/44218688532,apple watch se 3 gps 40mm,1000,186,apple_flagship_store,smartwatch_band,apple watch se 3 gps 40mm,,apple watch se 3 gps 40mm,13,184.6,199.0,199.0,0.8306725648467539,0.1431777807141179,0.0261496544391281,0.9276381909547738,96.38190954773869,0.4444444444444444,0.0,0.9473684210526316,0.9375,1.0,1.0,0.9090909090909092,0.5,0.9069767441860463,0.0,0.4444444444444444,0.0,0.0,0.0625,0.0,0.0,0.0454545454545454,0.5,0.0930232558139534,0.0,0.1111111111111111,0.0,0.0526315789473684,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,9.0,0.0,38.0,16.0,49.0,20.0,22.0,2.0,43.0,0.0,0.5,0.9871244635193133,0.6279477929960038,0.7592655602077671,0.9638190954773869,78.16893463172559,Đáng cân nhắc,40
huawei_flagship_store,93963889,6071991139,Cân điện tử HUAWEI Scale 3 Bluetooth®Edition | Báo cáo 10 chỉ số cơ thể | HUAWEI TruFitᵀᴹ | Kết nối Bluetooth,539000.0,539000.0,0,4.901603498542274,0.0,5k+ sold,227 Sold/Month,811,HUAWEI,https://shopee.vn/product/93963889/6071991139,cân điện tử huawei scale 3 bluetooth edition báo cáo 10 chỉ số cơ thể huawei trufitᵀᴹ kết nối bluetooth,5000,227,huawei_flagship_store,other,cân điện tử huawei scale 3 bluetoothedition báo cáo 10 chỉ số cơ thể huawei trufitᵀᴹ kết nối bluetooth,,cân điện tử huawei scale 3,47,18.0,19.0,19.0,0.8125,0.0,0.1875,0.9473684210526316,97.36842105263158,1.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,1.0,1.0,1.0,5.0,0.0,0.5,0.9803206997084548,0.7741595142564696,0.42929786676678056,0.9736842105263157,77.22231169147341,Đáng cân nhắc,41
xiaomiofficialstore,340431675,29175945230,[Livestream] Điện thoại Xiaomi 15 (12+256GB |12+512GB) | 3 Camera Leica | Snapdragon 8 Elite,19990000.0,26500000.0,25,4.931707317073171,0.0,713 đã bán,220 đã bán/tháng,541,Xiaomi,https://shopee.vn/product/340431675/29175945230,livestream điện thoại xiaomi 15 12+256gb 12+512gb 3 camera leica snapdragon 8 elite,713,220,xiaomiofficialstore,phone,xiaomi 15 12gb 256gb 12gb 512gb 3 camera leica snapdragon 8 elite,"256gb, 512gb",xiaomi 15,241,200.9,232.0,232.0,0.8483552264954703,0.0845115984140374,0.0671331750904921,0.865948275862069,93.29741379310346,0.6363636363636364,0.9,0.972972972972973,0.8461538461538461,0.9791666666666666,0.8048780487804879,0.5384615384615384,0.9166666666666666,0.8888888888888888,1.0,0.2727272727272727,0.05,0.027027027027027,0.1538461538461538,0.0,0.048780487804878,0.1538461538461538,0.0833333333333333,0.0555555555555555,0.0,0.0909090909090909,0.05,0.0,0.0,0.0208333333333333,0.1463414634146341,0.3076923076923077,0.0,0.0555555555555555,0.0,11.0,20.0,37.0,13.0,48.0,41.0,13.0,12.0,36.0,1.0,0.5,0.9863414634146341,0.5972380821200838,0.7811509728148177,0.9329741379310346,76.98613436617315,Đáng cân nhắc,42
xiaomiofficialstore,340431675,28914299334,"Đồng hồ thông minh Redmi Watch 5 Active | Màn hình LCD 2"" l Nghe gọi Bluetooth | Kháng nước 5ATM | +140 chế độ thể thao",880000.0,880000.0,0,5.0,0.0,889 đã bán,808 đã bán/tháng,59,Xiaomi,https://shopee.vn/product/340431675/28914299334,đồng hồ thông minh redmi watch 5 active màn hình lcd 2 l nghe gọi bluetooth kháng nước 5atm +140 chế độ thể thao,889,808,xiaomiofficialstore,smartwatch_band,redmi watch 5 active màn hình lcd 2 inch l nghe gọi bluetooth kháng nước 5atm +140 chế độ thể thao,,redmi watch 5 active,169,28.8,29.0,29.0,0.95,0.025,0.025,0.993103448275862,99.6551724137931,1.0,0.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.0,0.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,0.0,0.5,1.0,0.617265001507072,0.48740229335250296,0.9965517241379309,76.52954968026904,Đáng cân nhắc,43
